token_id,rank,score
7161,5043,93.28
7162,7879,80.18
7163,1042,128.20
7164,5777,89.85
7165,503,146.26
7166,3928,99.06
7167,8320,78.03
7168,6340,87.30
7169,8010,79.51
7170,4917,93.96
7171,3671,100.62
7172,9195,72.42
7173,4163,97.74
7174,1000,129.24
7175,6712,85.44
7176,8627,76.27
7177,6810,84.92
7178,2866,105.93
7179,8983,73.98
7180,1195,124.86
7181,3144,103.90
7182,1714,116.39
7183,9091,73.18
7184,7581,81.62
7185,9914,63.89
7186,5348,91.83
7187,9217,72.27
7188,3320,102.71
7189,8629,76.24
7190,6113,88.33
7191,6021,88.79
7192,4149,97.85
7193,9808,66.46
7194,8338,77.99
7195,7629,81.40
7196,5959,89.02
7197,4277,97.06
7198,9679,68.21
7199,4051,98.35
7200,750,136.40
7201,8278,78.24
7202,5749,89.97
7203,2804,106.30
7204,7343,82.71
7205,7453,82.18
7206,6042,88.65
7207,7282,83.00
7208,2268,110.72
7209,9972,61.96
7210,166,182.73
7211,658,139.19
7212,589,142.28
7213,2430,109.26
7214,9221,72.26
7215,465,148.17
7216,6333,87.34
7217,8854,74.81
7218,2146,111.73
7219,6855,84.71
7220,8491,77.08
7221,7063,83.85
7222,8048,79.35
7223,5260,92.26
7224,5293,92.13
7225,9847,65.70
7226,8242,78.42
7227,4727,94.82
7228,2547,108.27
7229,2138,111.81
7230,7169,83.41
7231,1311,122.49
7232,5122,92.90
7233,466,148.14
7234,4174,97.66
7235,9421,70.60
7236,2905,105.69
7237,7512,81.94
7238,6275,87.62
7239,9060,73.42
7240,1245,123.91
7241,9730,67.54
7242,4666,95.14
7243,6317,87.40
7244,2707,107.09
7245,3491,101.56
7246,7373,82.58
7247,1056,127.80
7248,2112,112.07
7249,1982,113.54
7250,9778,66.90
7251,4136,97.94
7252,4994,93.59
7253,4726,94.82
7254,5273,92.22
7255,4342,96.74
7256,5281,92.19
7257,2057,112.65
7258,5292,92.14
7259,8442,77.37
7260,4491,96.05
7261,2191,111.38
7262,4827,94.38
7263,1682,116.79
7264,7649,81.27
7265,6086,88.44
7266,8572,76.58
7267,6719,85.40
7268,6841,84.77
7269,5278,92.20
7270,7972,79.70
7271,7064,83.85
7272,5432,91.39
7273,1866,114.65
7274,4499,96.00
7275,1693,116.66
7276,848,133.15
7277,5304,92.05
7278,783,135.15
7279,2234,111.02
7280,7325,82.80
7281,6562,86.25
7282,3247,103.17
7283,8456,77.30
7284,65,320.67
7285,9758,67.12
7286,8809,75.11
7287,9726,67.61
7288,7243,83.11
7289,9872,65.17
7290,251,167.09
7291,5776,89.85
7292,9490,70.15
7293,1376,121.29
7294,5555,90.87
7295,7141,83.51
7296,6626,85.92
7297,4549,95.69
7298,817,133.93
7299,3091,104.20
7300,9423,70.60
7301,7206,83.25
7302,452,148.52
7303,3236,103.28
7304,9629,68.82
7305,7379,82.57
7306,3920,99.15
7307,9755,67.17
7308,6300,87.50
7309,7589,81.58
7310,5409,91.52
7311,1125,126.26
7312,6726,85.34
7313,3387,102.17
7314,4759,94.65
7315,2830,106.15
7316,2243,110.96
7317,8416,77.57
7318,8354,77.89
7319,3416,102.02
7320,3831,99.66
7321,957,130.32
7322,2586,107.97
7323,3374,102.27
7324,50,332.18
7325,2301,110.38
7326,7643,81.32
7327,1770,115.68
7328,9216,72.28
7329,5857,89.50
7330,9008,73.81
7331,1762,115.87
7332,5298,92.09
7333,8326,78.02
7334,4429,96.36
7335,1593,118.06
7336,3797,99.89
7337,1577,118.26
7338,4262,97.17
7339,7215,83.22
7340,424,150.45
7341,8434,77.43
7342,67,316.16
7343,3462,101.74
7344,2230,111.04
7345,2329,110.18
7346,4732,94.80
7347,9982,61.33
7348,2954,105.30
7349,4256,97.21
7350,8052,79.32
7351,7135,83.54
7352,5038,93.30
7353,1250,123.78
7354,5083,93.07
7355,2014,113.16
7356,1668,116.92
7357,7414,82.38
7358,5752,89.96
7359,1944,113.84
7360,7937,79.87
7361,2527,108.48
7362,3818,99.75
7363,663,138.94
7364,3925,99.12
7365,7837,80.40
7366,5880,89.30
7367,3099,104.16
7368,393,152.64
7369,1801,115.34
7370,9094,73.16
7371,7963,79.74
7372,3229,103.34
7373,9757,67.15
7374,1993,113.41
7375,1690,116.69
7376,9818,66.29
7377,4552,95.68
7378,550,144.15
7379,7059,83.87
7380,317,158.79
7381,6503,86.54
7382,4786,94.54
7383,5519,90.98
7384,4674,95.11
7385,4637,95.27
7386,2182,111.44
7387,4663,95.16
7388,3678,100.59
7389,1802,115.33
7390,4536,95.74
7391,6984,84.19
7392,8047,79.35
7393,6071,88.51
7394,9277,71.86
7395,7137,83.53
7396,8866,74.73
7397,6272,87.64
7398,1291,122.91
7399,5481,91.17
7400,4568,95.62
7401,8127,79.01
7402,9602,69.09
7403,7004,84.10
7404,9504,70.04
7405,7892,80.13
7406,4419,96.40
7407,4006,98.63
7408,5965,89.00
7409,6256,87.71
7410,1846,114.89
7411,6679,85.60
7412,6607,86.01
7413,1374,121.33
7414,3311,102.76
7415,1653,117.07
7416,7748,80.83
7417,524,145.26
7418,6660,85.73
7419,1569,118.41
7420,91,281.73
7421,572,143.17
7422,2879,105.85
7423,2579,108.01
7424,6405,87.02
7425,6185,88.05
7426,6976,84.24
7427,5347,91.83
7428,187,176.63
7429,6033,88.73
7430,1429,120.65
7431,2534,108.43
7432,820,133.89
7433,2816,106.21
7434,2948,105.33
7435,6200,87.98
7436,8782,75.27
7437,1628,117.38
7438,5795,89.79
7439,2224,111.09
7440,9442,70.48
7441,9718,67.73
7442,7432,82.30
7443,3074,104.37
7444,4785,94.55
7445,7570,81.66
7446,2164,111.60
7447,3654,100.67
7448,9841,65.91
7449,520,145.38
7450,3287,102.91
7451,1404,120.97
7452,7768,80.69
7453,9876,65.12
7454,1023,128.69
7455,9686,68.12
7456,4240,97.29
7457,5446,91.33
7458,4162,97.75
7459,7472,82.11
7460,5191,92.56
7461,5731,90.03
7462,625,140.66
7463,5151,92.77
7464,2479,108.84
7465,6233,87.80
7466,7646,81.31
7467,5444,91.33
7468,2321,110.24
7469,8864,74.75
7470,6933,84.42
7471,595,141.83
7472,3546,101.24
7473,8787,75.25
7474,5603,90.65
7475,8875,74.68
7476,5380,91.66
7477,6487,86.64
7478,7783,80.60
7479,1556,118.59
7480,6958,84.32
7481,1878,114.53
7482,9754,67.17
7483,3567,101.14
7484,5072,93.11
7485,3923,99.13
7486,7919,80.02
7487,2320,110.24
7488,8839,74.92
7489,449,148.93
7490,5431,91.40
7491,6399,87.06
7492,7562,81.75
7493,8542,76.79
7494,5121,92.90
7495,6803,84.95
7496,6731,85.31
7497,7208,83.24
7498,1548,118.71
7499,359,155.04
7500,8110,79.08
7501,1576,118.26
7502,6685,85.54
7503,2201,111.26
7504,1675,116.83
7505,3787,99.95
7506,531,144.99
7507,9804,66.48
7508,212,172.11
7509,3618,100.88
7510,4459,96.23
7511,9895,64.57
7512,8107,79.08
7513,8674,75.94
7514,3898,99.25
7515,2108,112.12
7516,6798,84.98
7517,6068,88.52
7518,9865,65.29
7519,4253,97.23
7520,9512,69.94
7521,39,334.73
7522,5701,90.15
7523,7467,82.12
7524,3370,102.32
7525,7873,80.21
7526,5220,92.43
7527,6866,84.69
7528,5448,91.33
7529,1976,113.61
7530,2133,111.85
7531,7571,81.66
7532,9127,72.94
7533,6089,88.42
7534,5885,89.29
7535,4048,98.38
7536,4407,96.48
7537,7846,80.35
7538,2664,107.34
7539,2795,106.36
7540,24,344.93
7541,8423,77.48
7542,5601,90.66
7543,4582,95.55
7544,9960,62.46
7545,1671,116.88
7546,2950,105.33
7547,1199,124.79
7548,2314,110.27
7549,6689,85.52
7550,4675,95.11
7551,1333,122.04
7552,6593,86.06
7553,2742,106.75
7554,7569,81.67
7555,1121,126.34
7556,8731,75.56
7557,5459,91.23
7558,7477,82.10
7559,9485,70.17
7560,4194,97.55
7561,3183,103.70
7562,1581,118.21
7563,6757,85.16
7564,7675,81.17
7565,8330,78.02
7566,6085,88.45
7567,797,134.56
7568,3867,99.46
7569,660,139.03
7570,3078,104.32
7571,7845,80.36
7572,6962,84.30
7573,5213,92.46
7574,7163,83.44
7575,3502,101.49
7576,7346,82.69
7577,5602,90.66
7578,1164,125.49
7579,4535,95.74
7580,9265,71.95
7581,9238,72.13
7582,8664,76.02
7583,1443,120.39
7584,881,132.37
7585,3871,99.45
7586,1574,118.32
7587,6575,86.18
7588,290,161.95
7589,6807,84.93
7590,9468,70.29
7591,6887,84.61
7592,3166,103.80
7593,7736,80.89
7594,6676,85.61
7595,4046,98.39
7596,7341,82.73
7597,5540,90.92
7598,5018,93.43
7599,8428,77.45
7600,5817,89.67
7601,1369,121.39
7602,7766,80.71
7603,8867,74.73
7604,7034,83.99
7605,1739,116.13
7606,9515,69.93
7607,9765,67.04
7608,9123,72.97
7609,3038,104.59
7610,4346,96.72
7611,6745,85.20
7612,9231,72.20
7613,980,129.77
7614,8111,79.07
7615,2873,105.88
7616,8325,78.02
7617,9196,72.42
7618,606,141.32
7619,819,133.90
7620,5321,91.97
7621,8882,74.64
7622,7958,79.78
7623,5547,90.88
7624,7268,83.04
7625,8463,77.27
7626,8593,76.41
7627,8263,78.32
7628,7448,82.20
7629,8582,76.50
7630,6737,85.28
7631,7797,80.56
7632,2733,106.82
7633,2213,111.16
7634,4801,94.48
7635,105,251.09
7636,5424,91.43
7637,3995,98.68
7638,9192,72.43
7639,3747,100.21
7640,5577,90.75
7641,513,145.74
7642,584,142.64
7643,5730,90.04
7644,6971,84.26
7645,2847,106.06
7646,9370,71.06
7647,6780,85.03
7648,4148,97.86
7649,7707,81.04
7650,1754,115.93
7651,2565,108.14
7652,3157,103.85
7653,703,137.77
7654,2195,111.33
7655,5682,90.25
7656,3352,102.46
7657,1858,114.79
7658,8784,75.26
7659,7151,83.47
7660,7553,81.79
7661,1772,115.64
7662,9494,70.12
7663,7487,82.04
7664,6151,88.18
7665,8856,74.80
7666,497,146.55
7667,4686,95.05
7668,6064,88.54
7669,1440,120.48
7670,5367,91.73
7671,7857,80.31
7672,3109,104.09
7673,2294,110.46
7674,4411,96.45
7675,7024,84.04
7676,9595,69.15
7677,889,132.19
7678,8908,74.42
7679,9286,71.79
7680,4273,97.09
7681,3900,99.24
7682,9419,70.63
7683,6055,88.57
7684,8723,75.62
7685,897,131.78
7686,9230,72.20
7687,1919,114.08
7688,9109,73.06
7689,8285,78.20
7690,557,143.87
7691,6892,84.59
7692,7808,80.52
7693,6768,85.12
7694,5840,89.56
7695,561,143.73
7696,6217,87.89
7697,4044,98.40
7698,1350,121.78
7699,6824,84.88
7700,4191,97.56
7701,2428,109.28
7702,1679,116.81
7703,4796,94.50
7704,2355,109.95
7705,9940,63.13
7706,314,159.29
7707,4176,97.64
7708,5925,89.14
7709,3351,102.47
7710,5505,91.06
7711,6696,85.50
7712,796,134.56
7713,6647,85.79
7714,6907,84.51
7715,9049,73.49
7716,7491,82.03
7717,1078,127.44
7718,3071,104.38
7719,4334,96.77
7720,6889,84.59
7721,5718,90.08
7722,3537,101.29
7723,4834,94.35
7724,6722,85.36
7725,8989,73.93
7726,4231,97.35
7727,4956,93.80
7728,7330,82.78
7729,3917,99.15
7730,7636,81.36
7731,6063,88.54
7732,4187,97.58
7733,2429,109.28
7734,9735,67.53
7735,9694,68.02
7736,6791,85.00
7737,2929,105.48
7738,3796,99.90
7739,4153,97.82
7740,4580,95.56
7741,183,177.26
7742,7635,81.37
7743,127,202.62
7744,2005,113.29
7745,1246,123.91
7746,8273,78.26
7747,2241,110.97
7748,4433,96.34
7749,5402,91.56
7750,6476,86.70
7751,8075,79.22
7752,5650,90.44
7753,5979,88.92
7754,7367,82.60
7755,8930,74.26
7756,1614,117.69
7757,3905,99.22
7758,9691,68.07
7759,9228,72.21
7760,6861,84.70
7761,7254,83.08
7762,315,159.02
7763,8817,75.06
7764,821,133.86
7765,5645,90.46
7766,2771,106.57
7767,8581,76.50
7768,9299,71.68
7769,2068,112.57
7770,3830,99.68
7771,3454,101.77
7772,1275,123.17
7773,5349,91.82
7774,2532,108.46
7775,4524,95.84
7776,3932,99.03
7777,3349,102.48
7778,1445,120.33
7779,3075,104.36
7780,6058,88.57
7781,4952,93.81
7782,2019,113.12
7783,8874,74.69
7784,9977,61.56
7785,2069,112.55
7786,8465,77.25
7787,3784,99.98
7788,8715,75.66
7789,7627,81.40
7790,177,178.36
7791,3694,100.48
7792,7699,81.06
7793,4606,95.43
7794,7731,80.91
7795,8256,78.35
7796,5582,90.73
7797,5562,90.84
7798,4339,96.76
7799,4878,94.12
7800,395,152.26
7801,3200,103.58
7802,4504,95.96
7803,764,135.77
7804,4078,98.24
7805,3535,101.31
7806,6382,87.14
7807,8415,77.57
7808,6693,85.51
7809,1249,123.79
7810,7740,80.87
7811,2073,112.48
7812,7457,82.16
7813,3611,100.92
7814,8087,79.16
7815,441,149.36
7816,1114,126.50
7817,5559,90.85
7818,6171,88.09
7819,4509,95.94
7820,7051,83.92
7821,4483,96.09
7822,6564,86.23
7823,5037,93.31
7824,8011,79.51
7825,2306,110.33
7826,5438,91.36
7827,4944,93.84
7828,7037,83.99
7829,5439,91.36
7830,5556,90.86
7831,9142,72.84
7832,2272,110.64
7833,7823,80.46
7834,3327,102.66
7835,6109,88.34
7836,7105,83.65
7837,3966,98.83
7838,8144,78.92
7839,1113,126.52
7840,8679,75.92
7841,1262,123.40
7842,178,178.18
7843,2340,110.08
7844,2505,108.68
7845,9820,66.28
7846,4056,98.33
7847,969,130.06
7848,9155,72.75
7849,6638,85.86
7850,9528,69.84
7851,4119,98.04
7852,6451,86.83
7853,6620,85.95
7854,3552,101.21
7855,1634,117.34
7856,791,134.87
7857,2571,108.08
7858,9811,66.37
7859,8814,75.08
7860,6749,85.19
7861,2207,111.20
7862,2061,112.62
7863,8946,74.17
7864,69,307.80
7865,6570,86.19
7866,9659,68.47
7867,7555,81.78
7868,3938,98.99
7869,6932,84.42
7870,4883,94.10
7871,8777,75.29
7872,3692,100.50
7873,1348,121.83
7874,6916,84.48
7875,5456,91.26
7876,1917,114.10
7877,2476,108.87
7878,6347,87.27
7879,5920,89.17
7880,368,154.39
7881,5250,92.31
7882,1861,114.76
7883,3910,99.17
7884,789,134.91
7885,5041,93.29
7886,4037,98.45
7887,8281,78.21
7888,1461,120.18
7889,270,164.53
7890,1430,120.65
7891,1411,120.89
7892,3212,103.47
7893,2993,104.91
7894,7747,80.83
7895,6384,87.13
7896,5168,92.66
7897,5105,92.95
7898,4032,98.49
7899,3276,102.99
7900,2359,109.90
7901,9973,61.91
7902,5242,92.34
7903,3924,99.12
7904,5725,90.06
7905,527,145.08
7906,1055,127.80
7907,8796,75.19
7908,2890,105.78
7909,9434,70.55
7910,206,172.47
7911,8806,75.14
7912,8470,77.22
7913,9937,63.21
7914,351,155.40
7915,9593,69.18
7916,153,185.78
7917,8432,77.44
7918,5104,92.95
7919,7368,82.60
7920,5387,91.63
7921,1002,129.17
7922,8291,78.16
7923,2638,107.56
7924,8964,74.09
7925,3816,99.76
7926,8769,75.32
7927,5217,92.44
7928,1351,121.76
7929,5049,93.24
7930,9331,71.43
7931,3484,101.61
7932,1380,121.25
7933,9934,63.30
7934,4629,95.31
7935,8991,73.91
7936,8391,77.70
7937,5661,90.37
7938,1496,119.51
7939,8732,75.55
7940,7647,81.29
7941,3554,101.19
7942,3495,101.54
7943,4391,96.55
7944,2749,106.71
7945,7376,82.58
7946,3386,102.18
7947,6251,87.74
7948,9205,72.36
7949,8859,74.78
7950,711,137.49
7951,7205,83.25
7952,8915,74.39
7953,3196,103.59
7954,5316,92.00
7955,1462,120.16
7956,2600,107.84
7957,827,133.72
7958,9052,73.48
7959,56,327.22
7960,884,132.27
7961,7524,81.87
7962,6758,85.15
7963,5134,92.84
7964,4889,94.06
7965,9373,71.04
7966,1266,123.30
7967,4401,96.52
7968,1167,125.47
7969,8,362.48
7970,5745,89.99
7971,4576,95.57
7972,403,151.60
7973,5692,90.21
7974,4601,95.46
7975,4876,94.13
7976,529,145.02
7977,8820,75.03
7978,3303,102.82
7979,9132,72.91
7980,6896,84.56
7981,5433,91.38
7982,6959,84.32
7983,1466,120.14
7984,5843,89.55
7985,9309,71.60
7986,4255,97.22
7987,2465,108.93
7988,1157,125.70
7989,1835,114.99
7990,5341,91.87
7991,8310,78.06
7992,1520,119.19
7993,864,132.69
7994,8642,76.13
7995,3081,104.28
7996,7556,81.77
7997,7125,83.55
7998,880,132.38
7999,6905,84.52
8000,9673,68.28
8001,2827,106.16
8002,4336,96.76
8003,7698,81.06
8004,5724,90.06
8005,5728,90.05
8006,3846,99.59
8007,4282,97.05
8008,5179,92.61
8009,5660,90.37
8010,3281,102.96
8011,1619,117.55
8012,9591,69.20
8013,1377,121.27
8014,4539,95.73
8015,6119,88.30
8016,8198,78.61
8017,5097,93.00
8018,9082,73.23
8019,8632,76.22
8020,773,135.47
8021,9134,72.91
8022,9252,72.04
8023,9151,72.78
8024,8411,77.58
8025,8886,74.61
8026,630,140.35
8027,5539,90.92
8028,9058,73.45
8029,4897,94.03
8030,1872,114.59
8031,4452,96.25
8032,8988,73.94
8033,1533,118.97
8034,6014,88.82
8035,6461,86.76
8036,3106,104.11
8037,8251,78.37
8038,6604,86.02
8039,8798,75.19
8040,3390,102.15
8041,1867,114.64
8042,7392,82.51
8043,1028,128.53
8044,1684,116.78
8045,4603,95.45
8046,4564,95.63
8047,2686,107.21
8048,7226,83.16
8049,312,159.49
8050,3163,103.82
8051,8615,76.32
8052,8961,74.11
8053,3112,104.09
8054,9527,69.85
8055,5899,89.26
8056,8446,77.34
8057,3510,101.44
8058,3350,102.47
8059,8141,78.93
8060,5078,93.08
8061,5927,89.14
8062,1839,114.95
8063,7595,81.55
8064,515,145.69
8065,1678,116.81
8066,3205,103.54
8067,6238,87.79
8068,2603,107.83
8069,6773,85.09
8070,2130,111.93
8071,4706,94.94
8072,2747,106.71
8073,2372,109.75
8074,1820,115.21
8075,5157,92.76
8076,471,148.01
8077,2050,112.74
8078,3307,102.78
8079,4723,94.84
8080,9101,73.11
8081,2357,109.91
8082,7260,83.06
8083,4906,93.99
8084,4613,95.40
8085,3941,98.98
8086,8484,77.11
8087,4490,96.06
8088,5721,90.07
8089,179,178.16
8090,7332,82.77
8091,1695,116.64
8092,2300,110.39
8093,9446,70.41
8094,2705,107.10
8095,1298,122.82
8096,266,164.94
8097,9210,72.33
8098,2366,109.82
8099,3967,98.83
8100,7455,82.17
8101,4712,94.93
8102,5296,92.12
8103,5520,90.98
8104,9420,70.62
8105,5129,92.87
8106,9470,70.28
8107,575,142.96
8108,7470,82.12
8109,4514,95.91
8110,5246,92.34
8111,5108,92.95
8112,6271,87.64
8113,7300,82.93
8114,7667,81.20
8115,6735,85.28
8116,4935,93.89
8117,4475,96.15
8118,4892,94.04
8119,6198,87.98
8120,5325,91.95
8121,2885,105.82
8122,9681,68.20
8123,2252,110.88
8124,4857,94.22
8125,2841,106.09
8126,7771,80.68
8127,8666,76.01
8128,2221,111.10
8129,4710,94.93
8130,1922,114.03
8131,874,132.46
8132,8232,78.48
8133,3640,100.77
8134,8771,75.31
8135,6268,87.65
8136,5765,89.89
8137,3437,101.86
8138,836,133.55
8139,7062,83.86
8140,5149,92.77
8141,6507,86.52
8142,2639,107.56
8143,8464,77.27
8144,2263,110.79
8145,9367,71.10
8146,3237,103.25
8147,3408,102.05
8148,4323,96.83
8149,4986,93.65
8150,9596,69.14
8151,2187,111.42
8152,4927,93.93
8153,8230,78.49
8154,9004,73.83
8155,804,134.35
8156,772,135.50
8157,5881,89.30
8158,9909,64.08
8159,7576,81.64
8160,1489,119.65
8161,4709,94.94
8162,1425,120.70
8163,4292,97.01
8164,2004,113.32
8165,2240,110.98
8166,6551,86.32
8167,6471,86.73
8168,8603,76.38
8169,1963,113.70
8170,5206,92.49
8171,4833,94.36
8172,4001,98.66
8173,7521,81.89
8174,1553,118.61
8175,9933,63.30
8176,850,133.12
8177,8363,77.85
8178,5674,90.32
8179,5342,91.85
8180,6246,87.76
8181,2548,108.26
8182,4130,97.97
8183,2030,113.02
8184,4813,94.44
8185,3631,100.83
8186,8677,75.93
8187,8894,74.56
8188,7436,82.28
8189,5592,90.69
8190,956,130.37
8191,3282,102.94
8192,993,129.35
8193,681,138.35
8194,5742,89.99
8195,5515,90.99
8196,6356,87.24
8197,4943,93.84
8198,6961,84.31
8199,6048,88.62
8200,6357,87.24
8201,5637,90.50
8202,9378,71.01
8203,2363,109.86
8204,8826,74.99
8205,6882,84.64
8206,5162,92.69
8207,2599,107.84
8208,4574,95.58
8209,5215,92.45
8210,6202,87.95
8211,1999,113.35
8212,546,144.34
8213,291,161.74
8214,5968,88.99
8215,8102,79.10
8216,1848,114.88
8217,5941,89.08
8218,2693,107.17
8219,8721,75.62
8220,1122,126.33
8221,9634,68.77
8222,5340,91.87
8223,5352,91.79
8224,1066,127.67
8225,7195,83.31
8226,9093,73.16
8227,293,161.53
8228,4061,98.31
8229,8221,78.53
8230,5952,89.05
8231,3642,100.76
8232,1851,114.85
8233,2671,107.30
8234,5974,88.93
8235,1529,119.06
8236,4199,97.52
8237,6643,85.83
8238,6709,85.44
8239,257,166.79
8240,3584,101.07
8241,7256,83.08
8242,8592,76.44
8243,1156,125.73
8244,6767,85.12
8245,4195,97.54
8246,421,150.57
8247,2591,107.93
8248,236,169.16
8249,6145,88.19
8250,8130,79.00
8251,6530,86.41
8252,6009,88.85
8253,5233,92.38
8254,5235,92.38
8255,1532,118.99
8256,250,167.23
8257,7081,83.80
8258,3012,104.79
8259,8402,77.64
8260,9739,67.42
8261,3953,98.90
8262,5029,93.37
8263,102,257.20
8264,4636,95.28
8265,3280,102.96
8266,5322,91.96
8267,2694,107.17
8268,3849,99.56
8269,4388,96.56
8270,3460,101.75
8271,4028,98.52
8272,5707,90.13
8273,7686,81.14
8274,5984,88.91
8275,5186,92.59
8276,3532,101.32
8277,307,159.89
8278,8783,75.26
8279,6838,84.78
8280,8492,77.06
8281,2184,111.44
8282,4330,96.79
8283,1285,122.97
8284,6433,86.89
8285,2352,109.96
8286,3330,102.64
8287,9772,66.94
8288,8267,78.30
8289,3191,103.63
8290,6282,87.59
8291,9897,64.55
8292,8307,78.07
8293,4642,95.26
8294,5064,93.17
8295,5797,89.77
8296,518,145.59
8297,3153,103.87
8298,9956,62.58
8299,6006,88.85
8300,117,223.28
8301,8810,75.10
8302,3290,102.90
8303,6517,86.48
8304,7296,82.94
8305,6764,85.13
8306,8890,74.60
8307,3021,104.71
8308,7156,83.46
8309,4997,93.58
8310,1986,113.50
8311,8879,74.66
8312,6393,87.07
8313,3333,102.61
8314,2874,105.88
8315,4172,97.67
8316,7192,83.32
8317,1,431.94
8318,6924,84.45
8319,4321,96.84
8320,2166,111.58
8321,4060,98.32
8322,8683,75.87
8323,12,357.39
8324,2690,107.18
8325,7718,80.98
8326,8070,79.26
8327,640,139.89
8328,1635,117.33
8329,8298,78.13
8330,7908,80.09
8331,9472,70.26
8332,9727,67.61
8333,8189,78.66
8334,6653,85.75
8335,5535,90.93
8336,4493,96.04
8337,9855,65.59
8338,440,149.46
8339,4480,96.13
8340,2255,110.87
8341,2842,106.08
8342,648,139.66
8343,5811,89.69
8344,5870,89.44
8345,9712,67.80
8346,4217,97.43
8347,6169,88.10
8348,3684,100.54
8349,6919,84.47
8350,4,365.81
8351,857,133.03
8352,6108,88.34
8353,5228,92.40
8354,7360,82.63
8355,8053,79.32
8356,7055,83.89
8357,2293,110.46
8358,4456,96.24
8359,2855,106.02
8360,2463,108.97
8361,7476,82.10
8362,7785,80.59
8363,8641,76.13
8364,381,153.68
8365,6739,85.25
8366,4602,95.45
8367,1702,116.53
8368,3302,102.83
8369,1085,127.22
8370,2597,107.85
8371,7970,79.72
8372,6296,87.51
8373,7694,81.09
8374,2734,106.81
8375,1282,123.04
8376,7945,79.83
8377,8984,73.96
8378,5531,90.94
8379,8148,78.87
8380,6447,86.85
8381,6215,87.90
8382,5590,90.70
8383,8519,76.93
8384,3383,102.20
8385,9215,72.30
8386,2013,113.17
8387,878,132.39
8388,3877,99.42
8389,4655,95.19
8390,4437,96.31
8391,1009,129.08
8392,9647,68.62
8393,6499,86.58
8394,3559,101.17
8395,1611,117.85
8396,7027,84.03
8397,7800,80.55
8398,7704,81.05
8399,6868,84.68
8400,4652,95.21
8401,1360,121.61
8402,1984,113.52
8403,2419,109.33
8404,1849,114.86
8405,639,140.00
8406,9174,72.63
8407,9539,69.78
8408,3155,103.86
8409,4444,96.27
8410,2421,109.31
8411,8314,78.05
8412,7750,80.81
8413,7590,81.58
8414,6000,88.87
8415,5536,90.93
8416,4966,93.74
8417,1627,117.40
8418,7233,83.13
8419,7048,83.94
8420,1905,114.20
8421,6987,84.18
8422,9609,68.97
8423,6240,87.79
8424,7452,82.18
8425,7357,82.64
8426,4398,96.52
8427,696,137.87
8428,855,133.06
8429,3055,104.47
8430,3772,100.09
8431,8054,79.32
8432,1049,127.97
8433,253,167.05
8434,974,129.84
8435,4788,94.53
8436,6176,88.08
8437,6331,87.34
8438,4572,95.60
8439,5678,90.28
8440,2917,105.61
8441,2896,105.75
8442,1664,116.97
8443,5001,93.54
8444,5841,89.56
8445,3857,99.51
8446,5128,92.87
8447,7948,79.82
8448,265,165.46
8449,5882,89.30
8450,4200,97.52
8451,8095,79.12
8452,3866,99.47
8453,8844,74.87
8454,1178,125.27
8455,7905,80.09
8456,2054,112.70
8457,6346,87.27
8458,1144,125.97
8459,3707,100.38
8460,2042,112.81
8461,1732,116.19
8462,181,177.70
8463,6631,85.89
8464,6199,87.98
8465,6966,84.28
8466,9683,68.18
8467,8039,79.37
8468,1223,124.36
8469,9534,69.81
8470,3360,102.38
8471,292,161.55
8472,7397,82.50
8473,3388,102.17
8474,337,157.04
8475,5589,90.71
8476,6629,85.90
8477,7681,81.16
8478,8527,76.88
8479,6934,84.42
8480,611,141.26
8481,3703,100.41
8482,8417,77.55
8483,9701,67.95
8484,7565,81.70
8485,1599,118.01
8486,5114,92.93
8487,4600,95.46
8488,3545,101.26
8489,3745,100.23
8490,6037,88.68
8491,7518,81.91
8492,3414,102.02
8493,7922,80.00
8494,4462,96.20
8495,4038,98.44
8496,2174,111.52
8497,5119,92.91
8498,818,133.93
8499,9569,69.38
8500,3988,98.69
8501,5574,90.76
8502,3043,104.56
8503,5571,90.77
8504,3904,99.24
8505,2197,111.31
8506,6130,88.26
8507,4811,94.44
8508,2316,110.27
8509,5904,89.24
8510,7349,82.68
8511,8720,75.63
8512,9118,73.00
8513,7772,80.67
8514,8027,79.43
8515,6082,88.46
8516,3690,100.52
8517,9946,63.01
8518,9396,70.88
8519,1154,125.74
8520,3509,101.44
8521,128,202.49
8522,2441,109.15
8523,8511,76.98
8524,280,162.91
8525,1509,119.42
8526,6524,86.44
8527,8962,74.10
8528,1764,115.83
8529,4283,97.04
8530,9318,71.51
8531,8733,75.55
8532,3167,103.76
8533,9323,71.47
8534,4972,93.72
8535,5529,90.96
8536,6529,86.42
8537,492,146.66
8538,1110,126.58
8539,7645,81.31
8540,6060,88.56
8541,4267,97.13
8542,6045,88.62
8543,3450,101.78
8544,540,144.50
8545,299,160.44
8546,6216,87.89
8547,690,138.00
8548,588,142.28
8549,42,334.19
8550,6801,84.96
8551,7603,81.51
8552,3201,103.55
8553,4983,93.66
8554,3561,101.17
8555,3381,102.22
8556,4354,96.70
8557,4964,93.76
8558,7292,82.96
8559,7119,83.57
8560,571,143.19
8561,4464,96.20
8562,6053,88.58
8563,3951,98.91
8564,8559,76.66
8565,2822,106.19
8566,7813,80.49
8567,7250,83.09
8568,9545,69.73
8569,3246,103.20
8570,8913,74.39
8571,2037,112.87
8572,3285,102.92
